critical_threshold,degradation_index,line_id,machine_id,maintenance_state,measurement,measurement_unit,operating_mode,plant_id,runtime_hours,sensor_event_id,sensor_id,sensor_type,service_hours_since_maintenance,threshold_status,timestamp,warning_threshold,event_timestamp,event_date,production_line_id,sensor_value,source_threshold_status,distance_from_warning_threshold,distance_from_critical_threshold,normalised_distance_to_nearest_threshold,warning_breach_flag,critical_breach_flag,near_warning_flag,near_critical_flag,near_threshold_flag,calculated_threshold_status,threshold_consistency_flag,threshold_breach_direction,threshold_margin_percentage,threshold_breach_component_score,recent_downtime_minutes,recent_produced_quantity,recent_rejected_quantity,recent_production_event_count,recent_reject_rate,quality_check_count_for_machine,quality_failure_count_for_machine,quality_alert_count_for_machine,service_interval_proxy_hours,service_overdue_indicator,utilisation_intensity,rolling_mean_3,rolling_max_3,rolling_std_3,rolling_mean_7,rolling_max_7,rolling_std_7,degradation_slope,degradation_status,degradation_signal_flag,degradation_score,degradation_reason,robust_zscore,robust_zscore_abs,robust_zscore_threshold,robust_zscore_anomaly_flag,robust_zscore_status,robust_zscore_score_0_100,isolation_forest_score,isolation_forest_score_0_100,isolation_forest_anomaly_flag,isolation_forest_status,isolation_forest_contamination,isolation_forest_score_interpretation,combined_anomaly_flag,anomaly_score_0_100,maintenance_run_id,near_threshold_component_score,anomaly_component_score,runtime_risk_score,maintenance_state_risk_score,production_context_score,quality_context_score,failure_risk_score,equipment_health_score,risk_level,maintenance_priority,risk_level_sort,recommended_action,recommendation_reason,synthetic_data_flag
90,0.738700,LINE-02-01,MACH-02-01-02,normal,66.484000,celsius,production,PLANT-02,201.300000,EH-000448,SENS-MACH-02-01-02-TEMPERATURE,temperature,230,normal,2026-01-13 12:00:00+00:00,78.000000,2026-01-13 12:00:00+00:00,2026-01-13,LINE-02-01,66.484000,normal,11.516000,23.516000,0.959667,False,False,False,False,False,normal,True,none,14.764103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.925432,65.910000,66.484000,0.510886,65.412857,66.484000,0.648651,0.217214,calculated,False,17.380571,sensor_trend_moving_toward_risk,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,91.715522,0.000000,0.000000,0.000000,17.233443,82.766557,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
8,0.502200,LINE-03-01,MACH-03-01-01,normal,4.018000,mm_s,standby,PLANT-03,128.830000,EH-000313,SENS-MACH-03-01-01-VIBRATION,vibration,183,normal,2026-01-09 02:00:00+00:00,6.500000,2026-01-09 02:00:00+00:00,2026-01-09,LINE-03-01,4.018000,normal,2.482000,3.982000,1.654667,False,False,False,False,False,normal,True,none,38.184615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.592267,5.268667,6.973000,1.248297,6.017571,7.219000,1.114816,-0.245536,calculated,False,35.044000,repeated_warning_breaches,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,67.931739,0.000000,0.000000,0.000000,17.198561,82.801439,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
8,0.436000,LINE-03-01,MACH-03-01-02,normal,3.488000,mm_s,standby,PLANT-03,177.210000,EH-000423,SENS-MACH-03-01-02-VIBRATION,vibration,227,normal,2026-01-12 02:00:00+00:00,6.500000,2026-01-12 02:00:00+00:00,2026-01-12,LINE-03-01,3.488000,normal,3.012000,4.512000,2.008000,False,False,False,False,False,normal,True,none,46.338462,0.000000,50.000000,170.000000,4.000000,2.000000,0.023529,28,0,5,120.000000,True,0.814684,5.047667,6.597000,1.269265,5.169143,6.688000,1.205849,-0.131500,calculated,False,8.720000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,87.065517,0.000000,47.549020,100.000000,17.181279,82.818721,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.722100,LINE-01-01,MACH-01-01-01,normal,64.990000,celsius,production,PLANT-01,168.250000,EH-000362,SENS-MACH-01-01-01-TEMPERATURE,temperature,205,normal,2026-01-11 12:00:00+00:00,78.000000,2026-01-11 12:00:00+00:00,2026-01-11,LINE-01-01,64.990000,normal,13.010000,25.010000,1.084167,False,False,False,False,False,normal,True,none,16.679487,0.000000,45.000000,164.000000,5.000000,2.000000,0.030488,28,2,3,120.000000,True,0.773492,65.198333,66.534000,1.016249,65.429429,66.657000,0.880214,0.008857,calculated,False,14.548286,sensor_trend_moving_toward_risk,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,79.949207,0.000000,45.121951,60.000000,17.158136,82.841864,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
8,0.690300,LINE-01-01,MACH-01-01-01,normal,5.522000,mm_s,standby,PLANT-01,96.970000,EH-000217,SENS-MACH-01-01-01-VIBRATION,vibration,165,normal,2026-01-07 02:00:00+00:00,6.500000,2026-01-07 02:00:00+00:00,2026-01-07,LINE-01-01,5.522000,normal,0.978000,2.478000,0.652000,False,False,False,False,False,normal,True,none,15.046154,0.000000,5.000000,195.000000,5.000000,2.000000,0.025641,28,2,3,120.000000,True,0.445798,6.352667,7.354000,0.757584,6.292143,7.354000,0.679226,0.051036,calculated,False,39.418429,sensor_trend_moving_toward_risk; repeated_warning_breaches,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,58.162457,0.000000,10.576923,60.000000,17.136900,82.863100,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
8,0.477400,LINE-03-01,MACH-03-01-02,normal,3.819000,mm_s,standby,PLANT-03,81.440000,EH-000207,SENS-MACH-03-01-02-VIBRATION,vibration,143,normal,2026-01-06 02:00:00+00:00,6.500000,2026-01-06 02:00:00+00:00,2026-01-06,LINE-03-01,3.819000,normal,2.681000,4.181000,1.787333,False,False,False,False,False,normal,True,none,41.246154,0.000000,65.000000,209.000000,3.000000,2.000000,0.014354,28,0,5,120.000000,True,0.374402,5.804667,6.923000,1.407813,5.528333,6.923000,1.237705,-0.168229,calculated,False,34.548000,repeated_warning_breaches,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,49.989003,0.000000,53.588517,100.000000,17.087376,82.912624,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
8,0.632200,LINE-03-01,MACH-03-01-02,normal,5.058000,mm_s,standby,PLANT-03,160.970000,EH-000387,SENS-MACH-03-01-02-VIBRATION,vibration,213,normal,2026-01-11 02:00:00+00:00,6.500000,2026-01-11 02:00:00+00:00,2026-01-11,LINE-03-01,5.058000,normal,1.442000,2.942000,0.961333,False,False,False,False,False,normal,True,none,22.184615,0.000000,40.000000,183.000000,11.000000,2.000000,0.060109,28,0,5,120.000000,True,0.740024,5.387667,6.597000,0.884116,5.624000,6.688000,1.079853,-0.052357,calculated,False,12.644000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,80.841313,0.000000,48.360656,100.000000,17.073030,82.926970,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.710600,LINE-03-01,MACH-03-01-01,normal,63.951000,celsius,production,PLANT-03,201.670000,EH-000458,SENS-MACH-03-01-01-TEMPERATURE,temperature,240,normal,2026-01-13 12:00:00+00:00,78.000000,2026-01-13 12:00:00+00:00,2026-01-13,LINE-03-01,63.951000,normal,14.049000,26.049000,1.170750,False,False,False,False,False,normal,True,none,18.011538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.927133,63.942333,64.484000,0.445849,64.769714,67.056000,1.243301,-0.162821,calculated,False,14.212000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,94.354422,0.000000,0.000000,0.000000,16.995563,83.004437,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.717100,LINE-01-02,MACH-01-02-01,normal,64.540000,celsius,production,PLANT-01,201.060000,EH-000440,SENS-MACH-01-02-01-TEMPERATURE,temperature,239,normal,2026-01-13 12:00:00+00:00,78.000000,2026-01-13 12:00:00+00:00,2026-01-13,LINE-01-02,64.540000,normal,13.460000,25.460000,1.121667,False,False,False,False,False,normal,True,none,17.256410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.924329,64.791667,65.713000,0.673460,65.321143,66.166000,0.732261,-0.254321,calculated,False,14.342000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,93.998333,0.000000,0.000000,0.000000,16.968150,83.031850,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.731300,LINE-01-01,MACH-01-01-03,normal,65.813000,celsius,production,PLANT-01,201.200000,EH-000438,SENS-MACH-01-01-03-TEMPERATURE,temperature,237,normal,2026-01-13 12:00:00+00:00,78.000000,2026-01-13 12:00:00+00:00,2026-01-13,LINE-01-01,65.813000,normal,12.187000,24.187000,1.015583,False,False,False,False,False,normal,True,none,15.624359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.924972,66.362667,66.971000,0.474568,66.479714,67.209000,0.525777,-0.064643,calculated,False,14.626000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,93.504987,0.000000,0.000000,0.000000,16.950948,83.049052,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
8,0.567000,LINE-02-02,MACH-02-02-02,normal,4.536000,mm_s,standby,PLANT-02,209.020000,EH-000489,SENS-MACH-02-02-02-VIBRATION,vibration,249,normal,2026-01-14 02:00:00+00:00,6.500000,2026-01-14 02:00:00+00:00,2026-01-14,LINE-02-02,4.536000,normal,1.964000,3.464000,1.309333,False,False,False,False,False,normal,True,none,30.215385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.960923,5.771333,6.802000,0.936342,5.646429,7.137000,0.985567,-0.058107,calculated,False,11.340000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,97.858500,0.000000,0.000000,0.000000,16.946775,83.053225,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.720600,LINE-02-02,MACH-02-02-03,normal,64.851000,celsius,production,PLANT-02,200.890000,EH-000456,SENS-MACH-02-02-03-TEMPERATURE,temperature,238,normal,2026-01-13 12:00:00+00:00,78.000000,2026-01-13 12:00:00+00:00,2026-01-13,LINE-02-02,64.851000,normal,13.149000,25.149000,1.095750,False,False,False,False,False,normal,True,none,16.857692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.923547,65.243333,66.716000,1.078547,65.302286,66.716000,0.877140,-0.082429,calculated,False,14.412000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,93.713043,0.000000,0.000000,0.000000,16.939356,83.060644,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
8,0.652900,LINE-03-01,MACH-03-01-03,normal,5.223000,mm_s,standby,PLANT-03,208.100000,EH-000497,SENS-MACH-03-01-03-VIBRATION,vibration,240,normal,2026-01-14 02:00:00+00:00,6.500000,2026-01-14 02:00:00+00:00,2026-01-14,LINE-03-01,5.223000,normal,1.277000,2.777000,0.851333,False,False,False,False,False,normal,True,none,19.646154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.956694,4.859000,5.488000,0.710443,4.997571,7.252000,1.127625,-0.045536,calculated,False,13.058000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,95.389039,0.000000,0.000000,0.000000,16.919956,83.080044,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.716000,LINE-02-02,MACH-02-02-02,normal,64.436000,celsius,production,PLANT-02,201.000000,EH-000454,SENS-MACH-02-02-02-TEMPERATURE,temperature,236,normal,2026-01-13 12:00:00+00:00,78.000000,2026-01-13 12:00:00+00:00,2026-01-13,LINE-02-02,64.436000,normal,13.564000,25.564000,1.130333,False,False,False,False,False,normal,True,none,17.389744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.924053,65.258333,66.170000,0.710715,65.387714,66.366000,0.813291,-0.080714,calculated,False,14.320000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,93.214869,0.000000,0.000000,0.000000,16.846230,83.153770,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.732400,LINE-01-02,MACH-01-02-03,normal,65.920000,celsius,production,PLANT-01,201.330000,EH-000444,SENS-MACH-01-02-03-TEMPERATURE,temperature,226,normal,2026-01-13 12:00:00+00:00,78.000000,2026-01-13 12:00:00+00:00,2026-01-13,LINE-01-02,65.920000,normal,12.080000,24.080000,1.006667,False,False,False,False,False,normal,True,none,15.487179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.925570,64.777000,65.920000,0.984037,64.782571,65.920000,0.735066,0.121786,calculated,False,16.109429,sensor_trend_moving_toward_risk,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,90.688603,0.000000,0.000000,0.000000,16.825176,83.174824,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
8,0.692600,LINE-01-01,MACH-01-01-01,normal,5.541000,mm_s,standby,PLANT-01,160.940000,EH-000361,SENS-MACH-01-01-01-VIBRATION,vibration,204,normal,2026-01-11 02:00:00+00:00,6.500000,2026-01-11 02:00:00+00:00,2026-01-11,LINE-01-01,5.541000,normal,0.959000,2.459000,0.639333,False,False,False,False,False,normal,True,none,14.753846,0.000000,45.000000,164.000000,5.000000,2.000000,0.030488,28,2,3,120.000000,True,0.739886,6.085000,7.189000,0.780673,6.004714,7.354000,0.893084,-0.181643,calculated,False,13.852000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,78.515057,0.000000,45.121951,60.000000,16.803756,83.196244,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.710500,LINE-01-01,MACH-01-01-02,normal,63.949000,celsius,production,PLANT-01,200.390000,EH-000436,SENS-MACH-01-01-02-TEMPERATURE,temperature,235,normal,2026-01-13 12:00:00+00:00,78.000000,2026-01-13 12:00:00+00:00,2026-01-13,LINE-01-01,63.949000,normal,14.051000,26.051000,1.170917,False,False,False,False,False,normal,True,none,18.014103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.921249,64.225333,64.600000,0.274715,64.897286,65.978000,0.746706,-0.263036,calculated,False,14.210000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,92.858781,0.000000,0.000000,0.000000,16.770817,83.229183,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.722500,LINE-03-02,MACH-03-02-01,normal,65.021000,celsius,production,PLANT-03,200.890000,EH-000464,SENS-MACH-03-02-01-TEMPERATURE,temperature,229,normal,2026-01-13 12:00:00+00:00,78.000000,2026-01-13 12:00:00+00:00,2026-01-13,LINE-03-02,65.021000,normal,12.979000,24.979000,1.081583,False,False,False,False,False,normal,True,none,16.639744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.923547,64.652333,65.610000,0.968194,64.775000,66.020000,0.902605,0.060500,calculated,False,15.176000,sensor_trend_moving_toward_risk,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,91.391614,0.000000,0.000000,0.000000,16.743942,83.256058,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.722300,LINE-02-01,MACH-02-01-01,normal,65.009000,celsius,production,PLANT-02,200.130000,EH-000446,SENS-MACH-02-01-01-TEMPERATURE,temperature,228,normal,2026-01-13 12:00:00+00:00,78.000000,2026-01-13 12:00:00+00:00,2026-01-13,LINE-02-01,65.009000,normal,12.991000,24.991000,1.082583,False,False,False,False,False,normal,True,none,16.655128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.920053,65.082333,66.044000,0.757037,65.070000,67.037000,1.104379,0.084429,calculated,False,15.459143,sensor_trend_moving_toward_risk,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,91.011390,0.000000,0.000000,0.000000,16.743537,83.256463,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
8,0.746200,LINE-03-01,MACH-03-01-01,normal,5.970000,mm_s,standby,PLANT-03,49.660000,EH-000133,SENS-MACH-03-01-01-VIBRATION,vibration,130,normal,2026-01-04 02:00:00+00:00,6.500000,2026-01-04 02:00:00+00:00,2026-01-04,LINE-03-01,5.970000,normal,0.530000,2.030000,0.353333,False,False,True,False,True,normal,True,none,8.153846,35.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.228301,6.409333,7.081000,0.482400,5.712750,7.081000,1.276800,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,35.000000,0.000000,41.522276,0.000000,0.000000,0.000000,16.728341,83.271659,low,low,3,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
8,0.632900,LINE-03-01,MACH-03-01-02,normal,5.063000,mm_s,standby,PLANT-03,193.870000,EH-000459,SENS-MACH-03-01-02-VIBRATION,vibration,224,normal,2026-01-13 02:00:00+00:00,6.500000,2026-01-13 02:00:00+00:00,2026-01-13,LINE-03-01,5.063000,normal,1.437000,2.937000,0.958000,False,False,False,False,False,normal,True,none,22.107692,0.000000,15.000000,207.000000,3.000000,2.000000,0.014493,28,0,5,120.000000,True,0.891274,4.536333,5.063000,0.741286,5.346857,6.688000,1.078743,-0.335750,calculated,False,12.658000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,88.972381,0.000000,16.123188,100.000000,16.683617,83.316383,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
90,0.710300,LINE-03-02,MACH-03-02-03,normal,63.930000,celsius,production,PLANT-03,152.100000,EH-000360,SENS-MACH-03-02-03-TEMPERATURE,temperature,191,normal,2026-01-10 12:00:00+00:00,78.000000,2026-01-10 12:00:00+00:00,2026-01-10,LINE-03-02,63.930000,normal,14.070000,26.070000,1.172500,False,False,False,False,False,normal,True,none,18.038462,0.000000,50.000000,181.000000,10.000000,2.000000,0.055249,28,10,11,120.000000,True,0.699246,65.703333,66.859000,1.273026,65.945714,66.859000,1.026315,-0.299464,calculated,False,14.206000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,73.739485,0.000000,55.478821,100.000000,16.676064,83.323936,low,low,3,continue_standard_monitoring,runtime/service proxy is elevated,True
