inspection_id,inspection_timestamp,plant_id,line_id,machine_id,batch_id,product_id,quality_metric,sample_size,defective_units,measured_value,lower_specification_limit,upper_specification_limit,inspection_result,defect_category,severity,inspection_date,production_line_id,measurement_unit,specification_center,specification_range,distance_from_lower_limit,distance_from_upper_limit,normalised_distance_to_nearest_limit,within_specification_flag,below_lower_limit_flag,above_upper_limit_flag,near_limit_flag,warning_limit_flag,specification_failure_direction,specification_margin_percentage,source_inspection_result,calculated_specification_result,specification_consistency_flag,defective_unit_rate,event_id,event_timestamp,produced_quantity,accepted_quantity,rejected_quantity,cycle_time_seconds,target_cycle_time_seconds,downtime_duration_minutes,operating_status,production_yield,first_pass_yield_proxy,first_pass_yield_method,scrap_rate,cycle_time_ratio,baseline_observation_count,center_line,process_standard_deviation,upper_control_limit,lower_control_limit,point_deviation_from_center,outside_control_limit_flag,baseline_method,control_chart_status,spc_rule_codes,spc_signal_flag,spc_triggering_window,spc_evaluation_status,robust_zscore,robust_zscore_abs,robust_zscore_threshold,robust_zscore_anomaly_flag,robust_zscore_status,robust_zscore_score_0_100,isolation_forest_score,isolation_forest_score_0_100,isolation_forest_anomaly_flag,isolation_forest_status,isolation_forest_contamination,isolation_forest_score_interpretation,combined_anomaly_flag,anomaly_score_0_100,quality_run_id,synthetic_data_flag,specification_failure_component_score,near_limit_component_score,spc_signal_component_score,anomaly_component_score,defect_severity_component_score,defective_unit_rate_component_score,recurrence_component_score,quality_risk_score,risk_level,investigation_priority,risk_level_sort,recommended_action,recommendation_reason
QC-000081-1,2026-01-07 14:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,BATCH-PO-20260107-LINE0201-2,PROD-008,diameter_mm,20,0,9.996000,9.500000,10.500000,pass,,none,2026-01-07,LINE-02-01,mm,10.000000,1.000000,0.496000,0.504000,0.496000,True,False,False,False,False,,49.600000,pass,pass,True,0.000000,PE-000081,2026-01-07 14:00:00+00:00,104,96,8,59.470000,60,0,running,0.923077,0.923077,accepted_quantity_over_produced_quantity_proxy,0.076923,0.991167,13,9.805385,0.738006,12.019403,7.591366,0.190615,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.140240,54.923020,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,54.923020,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,54.923020,0.000000,0.000000,60.000000,10.984604,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000154-1,2026-01-13 14:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,BATCH-PO-20260113-LINE0202-2,PROD-007,surface_finish_ra,20,0,0.400000,0.200000,1.600000,pass,,none,2026-01-13,LINE-02-02,ra,0.900000,1.400000,0.200000,1.200000,0.142857,True,False,False,False,False,,14.285714,pass,pass,True,0.000000,PE-000154,2026-01-13 14:00:00+00:00,104,99,5,63.130000,54,10,running,0.951923,0.951923,accepted_quantity_over_produced_quantity_proxy,0.048077,1.169074,25,0.682280,0.686919,2.743036,-1.378476,-0.282280,False,expanding_prior_observations,calculated,,False,,calculated,-0.667617,0.667617,3.500000,False,calculated,19.074781,-0.123286,53.343481,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,53.343481,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,53.343481,0.000000,0.000000,100.000000,10.668696,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000088-1,2026-01-08 06:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,BATCH-PO-20260108-LINE0202-1,PROD-008,surface_finish_ra,20,0,1.361000,0.200000,1.600000,pass,,none,2026-01-08,LINE-02-02,ra,0.900000,1.400000,1.161000,0.239000,0.170714,True,False,False,False,False,,17.071429,pass,pass,True,0.000000,PE-000088,2026-01-08 06:00:00+00:00,106,98,8,68.320000,60,40,degraded,0.924528,0.924528,accepted_quantity_over_produced_quantity_proxy,0.075472,1.138667,14,0.525929,0.732423,2.723198,-1.671341,0.835071,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.122750,53.111520,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,53.111520,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,53.111520,0.000000,0.000000,60.000000,10.622304,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000017-1,2026-01-02 06:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,BATCH-PO-20260102-LINE0301-1,PROD-003,torque_nm,20,0,50.193000,45.000000,55.000000,pass,,none,2026-01-02,LINE-03-01,Nm,50.000000,10.000000,5.193000,4.807000,0.480700,True,False,False,False,False,,48.070000,pass,pass,True,0.000000,PE-000017,2026-01-02 06:00:00+00:00,123,123,0,69.360000,60,15,running,1.000000,1.000000,accepted_quantity_over_produced_quantity_proxy,0.000000,1.156000,2,,,,,,False,expanding_prior_observations,insufficient_history,,False,,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.076273,52.698650,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,52.698650,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,52.698650,0.000000,0.000000,0.000000,10.539730,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000089-1,2026-01-08 06:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,BATCH-PO-20260108-LINE0301-1,PROD-001,torque_nm,20,0,50.444000,45.000000,55.000000,pass,,none,2026-01-08,LINE-03-01,Nm,50.000000,10.000000,5.444000,4.556000,0.455600,True,False,False,False,False,,45.560000,pass,pass,True,0.000000,PE-000089,2026-01-08 06:00:00+00:00,92,90,2,45.020000,48,10,running,0.978261,0.978261,accepted_quantity_over_produced_quantity_proxy,0.021739,0.937917,14,50.054214,0.308374,50.979337,49.129091,0.389786,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.075643,52.263298,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,52.263298,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,52.263298,0.000000,0.000000,0.000000,10.452660,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000008-1,2026-01-01 14:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260101-LINE0102-2,PROD-001,torque_nm,20,0,50.397000,45.000000,55.000000,pass,,none,2026-01-01,LINE-01-02,Nm,50.000000,10.000000,5.397000,4.603000,0.460300,True,False,False,False,False,,46.030000,pass,pass,True,0.000000,PE-000008,2026-01-01 14:00:00+00:00,84,82,2,56.490000,48,5,under_target,0.976190,0.976190,accepted_quantity_over_produced_quantity_proxy,0.023810,1.176875,1,,,,,,False,expanding_prior_observations,insufficient_history,,False,,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.077405,51.537441,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,51.537441,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,51.537441,0.000000,0.000000,0.000000,10.307488,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000002-1,2026-01-01 06:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260101-LINE0102-1,PROD-003,torque_nm,20,0,49.679000,45.000000,55.000000,pass,,none,2026-01-01,LINE-01-02,Nm,50.000000,10.000000,4.679000,5.321000,0.467900,True,False,False,False,False,,46.790000,pass,pass,True,0.000000,PE-000002,2026-01-01 06:00:00+00:00,99,97,2,58.150000,60,0,running,0.979798,0.979798,accepted_quantity_over_produced_quantity_proxy,0.020202,0.969167,0,,,,,,False,expanding_prior_observations,insufficient_history,,False,,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.076857,51.173084,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,51.173084,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,51.173084,0.000000,0.000000,0.000000,10.234617,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000062-1,2026-01-06 06:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260106-LINE0102-1,PROD-004,torque_nm,20,0,49.494000,45.000000,55.000000,pass,,none,2026-01-06,LINE-01-02,Nm,50.000000,10.000000,4.494000,5.506000,0.449400,True,False,False,False,False,,44.940000,pass,pass,True,0.000000,PE-000062,2026-01-06 06:00:00+00:00,85,82,3,71.650000,66,25,degraded,0.964706,0.964706,accepted_quantity_over_produced_quantity_proxy,0.035294,1.085606,10,50.080000,0.448205,51.424614,48.735386,-0.586000,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.076537,50.959762,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,50.959762,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,50.959762,0.000000,0.000000,0.000000,10.191952,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000010-1,2026-01-01 14:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,BATCH-PO-20260101-LINE0202-2,PROD-003,surface_finish_ra,20,0,0.219000,0.200000,1.600000,pass,,none,2026-01-01,LINE-02-02,ra,0.900000,1.400000,0.019000,1.381000,0.013571,True,False,False,True,True,,1.357143,pass,pass,True,0.000000,PE-000010,2026-01-01 14:00:00+00:00,83,75,8,66.430000,60,0,under_target,0.903614,0.903614,accepted_quantity_over_produced_quantity_proxy,0.096386,1.107167,1,,,,,,False,expanding_prior_observations,insufficient_history,,False,,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.116838,50.553295,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,50.553295,QUALITY-ea15caf8c05763b0,True,0.000000,40.000000,0.000000,50.553295,0.000000,0.000000,20.000000,10.110659,low,low,3,monitor_near_limit_quality_metric,measurement is near a specification limit
QC-000125-1,2026-01-11 06:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,BATCH-PO-20260111-LINE0301-1,PROD-008,torque_nm,20,0,49.409000,45.000000,55.000000,pass,,none,2026-01-11,LINE-03-01,Nm,50.000000,10.000000,4.409000,5.591000,0.440900,True,False,False,False,False,,44.090000,pass,pass,True,0.000000,PE-000125,2026-01-11 06:00:00+00:00,82,74,8,60.390000,60,25,degraded,0.902439,0.902439,accepted_quantity_over_produced_quantity_proxy,0.097561,1.006500,20,50.156900,0.324014,51.128942,49.184858,-0.747900,False,expanding_prior_observations,calculated,,False,,calculated,-1.744676,1.744676,3.500000,False,calculated,49.847880,0.047491,32.812319,True,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,True,49.847880,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,49.847880,0.000000,0.000000,0.000000,9.969576,low,low,3,review_anomalous_quality_measurement,deterministic anomaly score exceeded configured threshold
QC-000037-1,2026-01-04 06:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,BATCH-PO-20260104-LINE0101-1,PROD-001,surface_finish_ra,20,0,0.272000,0.200000,1.600000,pass,,none,2026-01-04,LINE-01-01,ra,0.900000,1.400000,0.072000,1.328000,0.051429,True,False,False,False,True,,5.142857,pass,pass,True,0.000000,PE-000037,2026-01-04 06:00:00+00:00,95,93,2,54.610000,48,15,under_target,0.978947,0.978947,accepted_quantity_over_produced_quantity_proxy,0.021053,1.137708,6,,,,,,False,expanding_prior_observations,insufficient_history,,False,,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.113938,48.900098,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,48.900098,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,48.900098,0.000000,0.000000,0.000000,9.780020,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000161-1,2026-01-14 06:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,BATCH-PO-20260114-LINE0301-1,PROD-007,torque_nm,20,0,50.431000,45.000000,55.000000,pass,,none,2026-01-14,LINE-03-01,Nm,50.000000,10.000000,5.431000,4.569000,0.456900,True,False,False,False,False,,45.690000,pass,pass,True,0.000000,PE-000161,2026-01-14 06:00:00+00:00,127,122,5,52.210000,54,10,running,0.960630,0.960630,accepted_quantity_over_produced_quantity_proxy,0.039370,0.966852,26,50.073308,0.370928,51.186093,48.960522,0.357692,False,expanding_prior_observations,calculated,,False,,calculated,0.638442,0.638442,3.500000,False,calculated,18.241195,-0.069827,48.245141,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,48.245141,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,48.245141,0.000000,0.000000,0.000000,9.649028,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000055-1,2026-01-05 14:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,BATCH-PO-20260105-LINE0101-2,PROD-004,surface_finish_ra,20,0,0.325000,0.200000,1.600000,pass,,none,2026-01-05,LINE-01-01,ra,0.900000,1.400000,0.125000,1.275000,0.089286,True,False,False,False,True,,8.928571,pass,pass,True,0.000000,PE-000055,2026-01-05 14:00:00+00:00,107,105,2,65.530000,66,5,running,0.981308,0.981308,accepted_quantity_over_produced_quantity_proxy,0.018692,0.992879,9,0.911111,0.315765,1.858407,-0.036184,-0.586111,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.109411,46.957074,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,46.957074,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,46.957074,0.000000,0.000000,0.000000,9.391415,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000085-1,2026-01-08 06:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,BATCH-PO-20260108-LINE0101-1,PROD-005,surface_finish_ra,20,0,1.338000,0.200000,1.600000,pass,,none,2026-01-08,LINE-01-01,ra,0.900000,1.400000,1.138000,0.262000,0.187143,True,False,False,False,False,,18.714286,pass,pass,True,0.000000,PE-000085,2026-01-08 06:00:00+00:00,91,83,8,42.630000,42,0,running,0.912088,0.912088,accepted_quantity_over_produced_quantity_proxy,0.087912,1.015000,14,0.829714,0.300853,1.732274,-0.072845,0.508286,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.107657,46.204376,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,46.204376,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,46.204376,0.000000,0.000000,0.000000,9.240875,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000137-1,2026-01-12 06:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,BATCH-PO-20260112-LINE0301-1,PROD-005,torque_nm,20,0,49.525000,45.000000,55.000000,pass,,none,2026-01-12,LINE-03-01,Nm,50.000000,10.000000,4.525000,5.475000,0.452500,True,False,False,False,False,,45.250000,pass,pass,True,0.000000,PE-000137,2026-01-12 06:00:00+00:00,95,94,1,44.690000,42,25,degraded,0.989474,0.989474,accepted_quantity_over_produced_quantity_proxy,0.010526,1.064048,22,50.107045,0.352014,51.163088,49.051003,-0.582045,False,expanding_prior_observations,calculated,,False,,calculated,-1.283247,1.283247,3.500000,False,calculated,36.664196,-0.066168,45.716756,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,45.716756,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,45.716756,0.000000,0.000000,0.000000,9.143351,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000157-1,2026-01-14 06:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,BATCH-PO-20260114-LINE0101-1,PROD-003,surface_finish_ra,20,0,1.036000,0.200000,1.600000,pass,,none,2026-01-14,LINE-01-01,ra,0.900000,1.400000,0.836000,0.564000,0.402857,True,False,False,False,False,,40.285714,pass,pass,True,0.000000,PE-000157,2026-01-14 06:00:00+00:00,97,89,8,69.050000,60,15,running,0.917526,0.917526,accepted_quantity_over_produced_quantity_proxy,0.082474,1.150833,26,0.907615,0.438216,2.222265,-0.407034,0.128385,False,expanding_prior_observations,calculated,,False,,calculated,0.504662,0.504662,3.500000,False,calculated,14.418911,-0.102527,44.002728,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,44.002728,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,44.002728,0.000000,0.000000,40.000000,8.800546,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000095-1,2026-01-08 14:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,BATCH-PO-20260108-LINE0301-2,PROD-007,torque_nm,20,0,50.052000,45.000000,55.000000,pass,,none,2026-01-08,LINE-03-01,Nm,50.000000,10.000000,5.052000,4.948000,0.494800,True,False,False,False,False,,49.480000,pass,pass,True,0.000000,PE-000095,2026-01-08 14:00:00+00:00,89,84,5,59.910000,54,40,degraded,0.943820,0.943820,accepted_quantity_over_produced_quantity_proxy,0.056180,1.109444,15,50.080200,0.313383,51.020348,49.140052,-0.028200,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.062700,43.320862,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,43.320862,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,43.320862,0.000000,0.000000,0.000000,8.664172,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000091-1,2026-01-08 14:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,BATCH-PO-20260108-LINE0101-2,PROD-003,surface_finish_ra,20,0,1.440000,0.200000,1.600000,pass,,none,2026-01-08,LINE-01-01,ra,0.900000,1.400000,1.240000,0.160000,0.114286,True,False,False,False,False,,11.428571,pass,pass,True,0.000000,PE-000091,2026-01-08 14:00:00+00:00,112,111,1,59.760000,60,25,degraded,0.991071,0.991071,accepted_quantity_over_produced_quantity_proxy,0.008929,0.996000,15,0.863600,0.317102,1.814907,-0.087707,0.576400,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.100439,43.106439,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,43.106439,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,43.106439,0.000000,0.000000,0.000000,8.621288,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000149-1,2026-01-13 06:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,BATCH-PO-20260113-LINE0301-1,PROD-002,torque_nm,20,0,49.428000,45.000000,55.000000,pass,,none,2026-01-13,LINE-03-01,Nm,50.000000,10.000000,4.428000,5.572000,0.442800,True,False,False,False,False,,44.280000,pass,pass,True,0.000000,PE-000149,2026-01-13 06:00:00+00:00,107,106,1,53.630000,54,0,running,0.990654,0.990654,accepted_quantity_over_produced_quantity_proxy,0.009346,0.993148,24,50.088292,0.357879,51.161928,49.014655,-0.660292,False,expanding_prior_observations,calculated,,False,,calculated,-1.488991,1.488991,3.500000,False,calculated,42.542588,-0.034487,23.827579,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,42.542588,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,42.542588,0.000000,0.000000,0.000000,8.508518,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000146-1,2026-01-13 06:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260113-LINE0102-1,PROD-007,torque_nm,20,0,50.366000,45.000000,55.000000,pass,,none,2026-01-13,LINE-01-02,Nm,50.000000,10.000000,5.366000,4.634000,0.463400,True,False,False,False,False,,46.340000,pass,pass,True,0.000000,PE-000146,2026-01-13 06:00:00+00:00,107,106,1,63.670000,54,0,running,0.990654,0.990654,accepted_quantity_over_produced_quantity_proxy,0.009346,1.179074,24,50.094250,0.495135,51.579655,48.608845,0.271750,False,expanding_prior_observations,calculated,,False,,calculated,0.322480,0.322480,3.500000,False,calculated,9.213712,-0.063803,42.480926,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,42.480926,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,42.480926,0.000000,0.000000,0.000000,8.496185,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000158-1,2026-01-14 06:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260114-LINE0102-1,PROD-004,torque_nm,20,0,50.654000,45.000000,55.000000,pass,,none,2026-01-14,LINE-01-02,Nm,50.000000,10.000000,5.654000,4.346000,0.434600,True,False,False,False,False,,43.460000,pass,pass,True,0.000000,PE-000158,2026-01-14 06:00:00+00:00,104,102,2,65.570000,66,25,degraded,0.980769,0.980769,accepted_quantity_over_produced_quantity_proxy,0.019231,0.993485,26,50.090000,0.484502,51.543506,48.636494,0.564000,False,expanding_prior_observations,calculated,,False,,calculated,0.795122,0.795122,3.500000,False,calculated,22.717779,-0.062906,41.883848,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,41.883848,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,41.883848,0.000000,0.000000,0.000000,8.376770,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000019-1,2026-01-02 14:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,BATCH-PO-20260102-LINE0101-2,PROD-005,surface_finish_ra,20,0,1.324000,0.200000,1.600000,pass,,none,2026-01-02,LINE-01-01,ra,0.900000,1.400000,1.124000,0.276000,0.197143,True,False,False,False,False,,19.714286,pass,pass,True,0.000000,PE-000019,2026-01-02 14:00:00+00:00,105,100,5,48.640000,42,40,degraded,0.952381,0.952381,accepted_quantity_over_produced_quantity_proxy,0.047619,1.158095,3,,,,,,False,expanding_prior_observations,insufficient_history,,False,,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.097254,41.739682,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,41.739682,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,41.739682,0.000000,0.000000,0.000000,8.347936,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000122-1,2026-01-11 06:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260111-LINE0102-1,PROD-005,torque_nm,20,0,49.711000,45.000000,55.000000,pass,,none,2026-01-11,LINE-01-02,Nm,50.000000,10.000000,4.711000,5.289000,0.471100,True,False,False,False,False,,47.110000,pass,pass,True,0.000000,PE-000122,2026-01-11 06:00:00+00:00,113,113,0,46.990000,42,0,running,1.000000,1.000000,accepted_quantity_over_produced_quantity_proxy,0.000000,1.118810,20,50.154750,0.469851,51.564302,48.745198,-0.443750,False,expanding_prior_observations,calculated,,False,,calculated,-1.412384,1.412384,3.500000,False,calculated,40.353825,-0.046283,30.815917,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,40.353825,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,40.353825,0.000000,0.000000,0.000000,8.070765,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000068-1,2026-01-06 14:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260106-LINE0102-2,PROD-002,torque_nm,20,0,50.321000,45.000000,55.000000,pass,,none,2026-01-06,LINE-01-02,Nm,50.000000,10.000000,5.321000,4.679000,0.467900,True,False,False,False,False,,46.790000,pass,pass,True,0.000000,PE-000068,2026-01-06 14:00:00+00:00,117,115,2,51.050000,54,15,running,0.982906,0.982906,accepted_quantity_over_produced_quantity_proxy,0.017094,0.945370,11,50.026727,0.459353,51.404785,48.648670,0.294273,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.060409,40.221082,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,40.221082,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,40.221082,0.000000,0.000000,0.000000,8.044216,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000029-1,2026-01-03 06:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,BATCH-PO-20260103-LINE0301-1,PROD-008,torque_nm,20,0,49.964000,45.000000,55.000000,pass,,none,2026-01-03,LINE-03-01,Nm,50.000000,10.000000,4.964000,5.036000,0.496400,True,False,False,False,False,,49.640000,pass,pass,True,0.000000,PE-000029,2026-01-03 06:00:00+00:00,82,77,5,62.310000,60,5,running,0.939024,0.939024,accepted_quantity_over_produced_quantity_proxy,0.060976,1.038500,4,,,,,,False,expanding_prior_observations,insufficient_history,,False,,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.054405,37.589969,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,37.589969,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,37.589969,0.000000,0.000000,0.000000,7.517994,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000026-1,2026-01-03 06:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260103-LINE0102-1,PROD-005,torque_nm,20,0,49.400000,45.000000,55.000000,pass,,none,2026-01-03,LINE-01-02,Nm,50.000000,10.000000,4.400000,5.600000,0.440000,True,False,False,False,False,,44.000000,pass,pass,True,0.000000,PE-000026,2026-01-03 06:00:00+00:00,78,75,3,49.040000,42,40,degraded,0.961538,0.961538,accepted_quantity_over_produced_quantity_proxy,0.038462,1.167619,4,,,,,,False,expanding_prior_observations,insufficient_history,,False,,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.051185,34.080095,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,34.080095,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,34.080095,0.000000,0.000000,0.000000,6.816019,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000035-1,2026-01-03 14:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,BATCH-PO-20260103-LINE0301-2,PROD-006,torque_nm,20,0,50.151000,45.000000,55.000000,pass,,none,2026-01-03,LINE-03-01,Nm,50.000000,10.000000,5.151000,4.849000,0.484900,True,False,False,False,False,,48.490000,pass,pass,True,0.000000,PE-000035,2026-01-03 14:00:00+00:00,87,87,0,55.840000,48,10,running,1.000000,1.000000,accepted_quantity_over_produced_quantity_proxy,0.000000,1.163333,5,,,,,,False,expanding_prior_observations,insufficient_history,,False,,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.044661,30.857293,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,30.857293,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,30.857293,0.000000,0.000000,0.000000,6.171459,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
